context_id,sample_id,p_hat
2,88,0.9100000262260437
2,89,0.9540000557899475
2,90,0.9250000715255737
2,91,0.8670000433921814
2,92,0.937000036239624
2,93,0.8820000290870667
2,94,0.9640000462532043
2,95,0.937000036239624
2,96,0.9140000343322754
2,97,0.8700000643730164
2,98,0.8570000529289246
2,99,0.940000057220459
2,100,0.8830000162124634
2,101,0.9660000205039978
2,102,0.9240000247955322
2,103,0.8390000462532043
2,104,0.8920000195503235
2,105,0.9000000357627869
2,106,0.9520000219345093
2,107,0.9480000734329224
2,108,0.9000000357627869
2,109,0.8360000252723694
2,110,0.9470000267028809
2,111,0.9380000233650208
2,112,0.8250000476837158
2,113,0.940000057220459
2,114,0.9290000200271606
2,115,0.9170000553131104
2,116,0.9010000228881836
2,117,0.9540000557899475
2,118,0.9020000696182251
2,119,0.9580000638961792
2,120,0.9510000348091125
2,121,0.8510000109672546
2,122,0.9170000553131104
2,123,0.8990000486373901
2,124,0.9330000281333923
2,125,0.9350000619888306
2,126,0.8360000252723694
2,127,0.9350000619888306
2,128,0.8800000548362732
2,129,0.9540000557899475
2,130,0.9250000715255737
2,131,0.9330000281333923
2,132,0.9290000200271606
2,133,0.9520000219345093
2,134,0.940000057220459
2,135,0.9030000567436218
2,136,0.937000036239624
2,137,0.9390000700950623
2,138,0.9580000638961792
2,139,0.9520000219345093
2,140,0.9380000233650208
2,141,0.8990000486373901
2,142,0.906000018119812
2,143,0.8100000619888306
2,144,0.9120000600814819
2,145,0.781000018119812
2,146,0.8640000224113464
2,147,0.8950000405311584
2,148,0.9540000557899475
2,149,0.9350000619888306
2,150,0.9320000410079956
2,151,0.8290000557899475
2,152,0.8250000476837158
2,153,0.9010000228881836
2,154,0.9240000247955322
2,155,0.9450000524520874
2,156,0.8880000710487366
2,157,0.9290000200271606
2,158,0.9310000538825989
2,159,0.9310000538825989
2,160,0.9410000443458557
2,161,0.9430000185966492
2,162,0.9310000538825989
2,163,0.9750000238418579
2,164,0.9300000667572021
2,165,0.9240000247955322
2,166,0.8950000405311584
2,167,0.8280000686645508
2,168,0.9610000252723694
2,169,0.8380000591278076
2,170,0.8810000419616699
2,171,0.9050000309944153
2,172,0.9570000171661377
2,173,0.9020000696182251
2,174,0.9170000553131104
2,175,0.9340000152587891
2,176,0.9180000424385071
2,177,0.9200000166893005
2,178,0.9120000600814819
2,179,0.8100000619888306
2,180,0.8850000500679016
2,181,0.9270000457763672
2,182,0.9180000424385071
2,183,0.7640000581741333
2,184,0.9420000314712524
2,185,0.8600000143051147
2,186,0.8550000190734863
2,187,0.940000057220459
2,188,0.9600000381469727
2,189,0.843000054359436
2,190,0.956000030040741
2,191,0.9350000619888306
2,192,0.9610000252723694
2,193,0.9170000553131104
2,194,0.8960000276565552
2,195,0.9330000281333923
2,196,0.909000039100647
2,197,0.9520000219345093
2,198,0.9040000438690186
2,199,0.9190000295639038
2,200,0.9430000185966492
3,1,0.8920000195503235
3,2,0.8530000448226929
3,3,0.8250000476837158
3,4,0.8550000190734863
3,5,0.7880000472068787
3,6,0.8680000305175781
3,7,0.8670000433921814
3,8,0.9130000472068787
3,9,0.9470000267028809
3,10,0.7970000505447388
3,11,0.831000030040741
3,12,0.8240000605583191
3,13,0.8660000562667847
3,14,0.8860000371932983
3,15,0.906000018119812
3,16,0.8950000405311584
3,17,0.8140000104904175
3,18,0.859000027179718
3,19,0.9020000696182251
3,20,0.7970000505447388
3,21,0.8820000290870667
3,22,0.9350000619888306
3,23,0.8530000448226929
3,24,0.8700000643730164
3,25,0.8960000276565552
3,26,0.7980000376701355
3,27,0.8970000147819519
3,28,0.8670000433921814
3,29,0.8760000467300415
3,30,0.9500000476837158
3,31,0.8980000615119934
3,32,0.8490000367164612
3,33,0.9230000376701355
3,34,0.8380000591278076
3,35,0.8420000672340393
3,36,0.8980000615119934
3,37,0.8500000238418579
3,38,0.8460000157356262
3,39,0.8260000348091125
3,40,0.7820000648498535
3,41,0.9310000538825989
3,42,0.893000066280365
3,43,0.8740000128746033
3,44,0.8350000381469727
3,45,0.8400000333786011
3,46,0.8340000510215759
3,47,0.8460000157356262
3,48,0.9360000491142273
3,49,0.8700000643730164
3,50,0.8920000195503235
3,51,0.8110000491142273
3,52,0.7950000166893005
3,53,0.8180000185966492
3,54,0.9570000171661377
3,55,0.9300000667572021
3,56,0.8770000338554382
3,57,0.9130000472068787
3,58,0.9070000648498535
3,59,0.8370000123977661
3,60,0.8420000672340393
3,61,0.9190000295639038
3,62,0.8730000257492065
3,63,0.8250000476837158
3,64,0.8880000710487366
3,65,0.9150000214576721
3,66,0.8800000548362732
3,67,0.8050000667572021
3,68,0.8980000615119934
3,69,0.8390000462532043
3,70,0.8260000348091125
3,71,0.9050000309944153
3,72,0.9480000734329224
3,73,0.8190000653266907
3,74,0.8690000176429749
3,75,0.8130000233650208
3,76,0.8090000152587891
3,77,0.7990000247955322
3,78,0.8270000219345093
3,79,0.8400000333786011
3,80,0.9080000519752502
3,81,0.9170000553131104
3,82,0.8790000677108765
3,83,0.8460000157356262
3,84,0.8860000371932983
3,85,0.8500000238418579
3,86,0.8350000381469727
3,87,0.8970000147819519
3,88,0.8660000562667847
3,89,0.7350000143051147
3,90,0.8370000123977661
3,91,0.9450000524520874
3,92,0.9390000700950623
3,93,0.9030000567436218
3,94,0.9450000524520874
3,95,0.9170000553131104
3,96,0.9020000696182251
3,97,0.9410000443458557
3,98,0.8160000443458557
3,99,0.89000004529953
3,100,0.8390000462532043
3,101,0.8720000386238098
3,102,0.8090000152587891
3,103,0.8460000157356262
3,104,0.8210000395774841
3,105,0.8300000429153442
3,106,0.8520000576972961
3,107,0.8360000252723694
3,108,0.8510000109672546
3,109,0.9300000667572021
3,110,0.9020000696182251
3,111,0.7270000576972961
3,112,0.9410000443458557
3,113,0.8460000157356262
3,114,0.8970000147819519
3,115,0.8070000410079956
3,116,0.8950000405311584
3,117,0.7560000419616699
3,118,0.9150000214576721
3,119,0.9080000519752502
3,120,0.8870000243186951
3,121,0.9450000524520874
3,122,0.8360000252723694
3,123,0.831000030040741
3,124,0.8480000495910645
3,125,0.8510000109672546
3,126,0.8470000624656677
3,127,0.8560000658035278
3,128,0.878000020980835
3,129,0.8320000171661377
3,130,0.8160000443458557
3,131,0.8060000538825989
3,132,0.9420000314712524
3,133,0.8670000433921814
3,134,0.8460000157356262
3,135,0.8830000162124634
3,136,0.7410000562667847
3,137,0.8340000510215759
3,138,0.8290000557899475
3,139,0.8540000319480896
3,140,0.8110000491142273
3,141,0.9360000491142273
3,142,0.878000020980835
3,143,0.812000036239624
3,144,0.8840000629425049
3,145,0.8850000500679016
3,146,0.859000027179718
3,147,0.8370000123977661
3,148,0.7730000615119934
3,149,0.8850000500679016
3,150,0.906000018119812
3,151,0.7910000085830688
3,152,0.9050000309944153
3,153,0.7620000243186951
3,154,0.8340000510215759
3,155,0.8420000672340393
3,156,0.815000057220459
3,157,0.9190000295639038
3,158,0.9410000443458557
3,159,0.7720000147819519
3,160,0.8110000491142273
3,161,0.7690000534057617
3,162,0.7720000147819519
3,163,0.8550000190734863
3,164,0.9230000376701355
3,165,0.8570000529289246
3,166,0.8860000371932983
3,167,0.9120000600814819
3,168,0.8110000491142273
3,169,0.8770000338554382
3,170,0.8750000596046448
3,171,0.9390000700950623
3,172,0.7760000228881836
3,173,0.843000054359436
3,174,0.831000030040741
3,175,0.8920000195503235
3,176,0.8390000462532043
3,177,0.7850000262260437
3,178,0.8750000596046448
3,179,0.9200000166893005
3,180,0.8300000429153442
3,181,0.7870000600814819
3,182,0.9100000262260437
3,183,0.8640000224113464
3,184,0.9030000567436218
3,185,0.8360000252723694
3,186,0.9410000443458557
3,187,0.9380000233650208
3,188,0.9070000648498535
3,189,0.8910000324249268
3,190,0.8370000123977661
3,191,0.8810000419616699
3,192,0.7310000061988831
3,193,0.893000066280365
3,194,0.7660000324249268
3,195,0.8640000224113464
3,196,0.8870000243186951
3,197,0.8490000367164612
3,198,0.9080000519752502
3,199,0.7950000166893005
3,200,0.859000027179718
4,1,0.4050000309944153
4,2,0.3370000123977661
4,3,0.47200003266334534
4,4,0.3700000047683716
4,5,0.484000027179718
4,6,0.39900001883506775
4,7,0.3830000162124634
4,8,0.38700002431869507
4,9,0.3840000033378601
4,10,0.445000022649765
4,11,0.4930000305175781
4,12,0.3490000069141388
4,13,0.367000013589859
4,14,0.34200000762939453
4,15,0.4010000228881836
4,16,0.33000001311302185
4,17,0.3540000021457672
4,18,0.3360000252723694
4,19,0.4320000112056732
4,20,0.398000031709671
4,21,0.3700000047683716
4,22,0.3960000276565552
4,23,0.32100000977516174
4,24,0.4000000059604645
4,25,0.33000001311302185
4,26,0.3500000238418579
4,27,0.30900001525878906
4,28,0.3660000264644623
4,29,0.34300002455711365
4,30,0.367000013589859
4,31,0.3800000250339508
4,32,0.4140000343322754
4,33,0.3440000116825104
4,34,0.3360000252723694
4,35,0.29500001668930054
4,36,0.5320000052452087
4,37,0.46400001645088196
4,38,0.3530000150203705
4,39,0.3580000102519989
4,40,0.3370000123977661
4,41,0.2760000228881836
4,42,0.28300002217292786
4,43,0.21800000965595245
4,44,0.42600002884864807
4,45,0.281000018119812
4,46,0.36400002241134644
4,47,0.4740000367164612
4,48,0.42900002002716064
4,49,0.3580000102519989
4,50,0.3920000195503235
4,51,0.42000001668930054
4,52,0.37400001287460327
4,53,0.328000009059906
4,54,0.3110000193119049
4,55,0.3890000283718109
4,56,0.3270000219345093
4,57,0.35600000619888306
4,58,0.43700000643730164
4,59,0.3920000195503235
4,60,0.3800000250339508
4,61,0.4750000238418579
4,62,0.35600000619888306
4,63,0.26900002360343933
4,64,0.4300000071525574
4,65,0.2880000174045563
4,66,0.359000027179718
4,67,0.406000018119812
4,68,0.43300002813339233
4,69,0.3960000276565552
4,70,0.2750000059604645
4,71,0.36500000953674316
4,72,0.38700002431869507
4,73,0.37300002574920654
4,74,0.2550000250339508
4,75,0.36500000953674316
4,76,0.29500001668930054
4,77,0.4440000355243683
4,78,0.43700000643730164
4,79,0.2900000214576721
4,80,0.36400002241134644
4,81,0.43700000643730164
4,82,0.22100001573562622
4,83,0.3440000116825104
4,84,0.4300000071525574
4,85,0.328000009059906
4,86,0.4140000343322754
4,87,0.3850000202655792
4,88,0.3970000147819519
4,89,0.3660000264644623
4,90,0.3920000195503235
4,91,0.3370000123977661
4,92,0.43300002813339233
4,93,0.3100000023841858
4,94,0.39500001072883606
4,95,0.40800002217292786
4,96,0.2900000214576721
4,97,0.40300002694129944
4,98,0.359000027179718
4,99,0.48900002241134644
4,100,0.3320000171661377
4,101,0.45100003480911255
4,102,0.328000009059906
4,103,0.4570000171661377
4,104,0.34800001978874207
4,105,0.3970000147819519
4,106,0.35200002789497375
4,107,0.3930000066757202
4,108,0.4220000207424164
4,109,0.3930000066757202
4,110,0.281000018119812
4,111,0.4700000286102295
4,112,0.5370000004768372
4,113,0.4150000214576721
4,114,0.35500001907348633
4,115,0.40800002217292786
4,116,0.3270000219345093
4,117,0.42900002002716064
4,118,0.36900001764297485
4,119,0.30000001192092896
4,120,0.44700002670288086
4,121,0.32100000977516174
4,122,0.3570000231266022
4,123,0.3400000035762787
4,124,0.43800002336502075
4,125,0.40400001406669617
4,126,0.44600000977516174
4,127,0.3920000195503235
4,128,0.1850000023841858
4,129,0.32600000500679016
4,130,0.3530000150203705
4,131,0.36500000953674316
4,132,0.3150000274181366
4,133,0.39400002360343933
4,134,0.4000000059604645
4,135,0.30900001525878906
4,136,0.3850000202655792
4,137,0.31300002336502075
4,138,0.3580000102519989
4,139,0.36500000953674316
4,140,0.43800002336502075
4,141,0.3630000054836273
4,142,0.2850000262260437
4,143,0.3050000071525574
4,144,0.3580000102519989
4,145,0.18900001049041748
4,146,0.2580000162124634
4,147,0.36000001430511475
4,148,0.2770000100135803
4,149,0.3620000183582306
4,150,0.36100003123283386
4,151,0.42000001668930054
4,152,0.48900002241134644
4,153,0.4310000240802765
4,154,0.33500000834465027
4,155,0.3580000102519989
4,156,0.21000000834465027
4,157,0.4310000240802765
4,158,0.2850000262260437
4,159,0.41100001335144043
4,160,0.33000001311302185
4,161,0.4570000171661377
4,162,0.4350000321865082
4,163,0.3750000298023224
4,164,0.3490000069141388
4,165,0.28200000524520874
4,166,0.3060000240802765
4,167,0.2900000214576721
4,168,0.32500001788139343
4,169,0.34800001978874207
4,170,0.3570000231266022
4,171,0.30100002884864807
4,172,0.39000001549720764
4,173,0.4270000159740448
4,174,0.4010000228881836
4,175,0.27800002694129944
4,176,0.4280000329017639
4,177,0.3460000157356262
4,178,0.3060000240802765
4,179,0.3620000183582306
4,180,0.4440000355243683
4,181,0.4610000252723694
4,182,0.35200002789497375
4,183,0.39500001072883606
4,184,0.32500001788139343
4,185,0.3410000205039978
4,186,0.30400002002716064
4,187,0.4010000228881836
4,188,0.328000009059906
4,189,0.4740000367164612
4,190,0.38700002431869507
4,191,0.3920000195503235
4,192,0.3160000145435333
4,193,0.3330000042915344
4,194,0.33800002932548523
4,195,0.3880000114440918
4,196,0.2750000059604645
4,197,0.4050000309944153
4,198,0.40800002217292786
4,199,0.17900000512599945
4,200,0.3530000150203705
5,1,0.23800000548362732
5,2,0.19100001454353333
5,3,0.14000000059604645
5,4,0.07600000500679016
5,5,0.14900000393390656
5,6,0.21800000965595245
5,7,0.31200000643730164
5,8,0.15800000727176666
5,9,0.15200001001358032
5,10,0.16600000858306885
5,11,0.1510000079870224
5,12,0.26100000739097595
5,13,0.14800000190734863
5,14,0.18700000643730164
5,15,0.1810000091791153
5,16,0.3060000240802765
5,17,0.31800001859664917
5,18,0.3050000071525574
5,19,0.2930000126361847
5,20,0.0990000069141388
5,21,0.2600000202655792
5,22,0.28200000524520874
5,23,0.10000000149011612
5,24,0.30900001525878906
5,25,0.16500000655651093
5,26,0.07800000160932541
5,27,0.27800002694129944
5,28,0.3190000057220459
5,29,0.21300001442432404
5,30,0.12700000405311584
5,31,0.22200001776218414
5,32,0.14100000262260437
5,33,0.22300000488758087
5,34,0.25699999928474426
5,35,0.13900001347064972
5,36,0.2980000078678131
5,37,0.2670000195503235
5,38,0.1210000067949295
5,39,0.18200001120567322
5,40,0.2600000202655792
5,41,0.13600000739097595
5,42,0.2540000081062317
5,43,0.2120000123977661
5,44,0.07100000232458115
5,45,0.20800000429153442
5,46,0.2900000214576721
5,47,0.3100000023841858
5,48,0.24800001084804535
5,49,0.11500000208616257
5,50,0.18800000846385956
5,51,0.1900000125169754
5,52,0.14600001275539398
5,53,0.2580000162124634
5,54,0.23100000619888306
5,55,0.29500001668930054
5,56,0.12600000202655792
5,57,0.16100001335144043
5,58,0.1940000057220459
5,59,0.23100000619888306
5,60,0.18200001120567322
5,61,0.22700001299381256
5,62,0.0990000069141388
5,63,0.203000009059906
5,64,0.15900000929832458
5,65,0.22200001776218414
5,66,0.23400001227855682
5,67,0.30900001525878906
5,68,0.21700000762939453
5,69,0.17900000512599945
5,70,0.24900001287460327
5,71,0.21800000965595245
5,72,0.1770000010728836
5,73,0.15900000929832458
5,74,0.14600001275539398
5,75,0.31200000643730164
5,76,0.19300000369548798
5,77,0.19200000166893005
5,78,0.09400000423192978
5,79,0.14100000262260437
5,80,0.1550000011920929
5,81,0.23900000751018524
5,82,0.23500001430511475
5,83,0.2990000247955322
5,84,0.3320000171661377
5,85,0.21400001645088196
5,86,0.24400001764297485
5,87,0.2160000056028366
5,88,0.2510000169277191
5,89,0.13300000131130219
5,90,0.33100003004074097
5,91,0.22600001096725464
5,92,0.1980000138282776
5,93,0.242000013589859
5,94,0.08300000429153442
5,95,0.2110000103712082
5,96,0.1770000010728836
5,97,0.31700000166893005
5,98,0.20500001311302185
5,99,0.15800000727176666
5,100,0.17500001192092896
5,101,0.11500000208616257
5,102,0.2900000214576721
5,103,0.07300000637769699
5,104,0.2939999997615814
5,105,0.14500001072883606
5,106,0.2639999985694885
5,107,0.1550000011920929
5,108,0.09000000357627869
5,109,0.17000000178813934
5,110,0.1720000058412552
5,111,0.2510000169277191
5,112,0.22100001573562622
5,113,0.23200000822544098
5,114,0.2370000183582306
5,115,0.18700000643730164
5,116,0.16100001335144043
5,117,0.12700000405311584
5,118,0.35500001907348633
5,119,0.26900002360343933
5,120,0.242000013589859
5,121,0.289000004529953
5,122,0.19700001180171967
5,123,0.19300000369548798
5,124,0.13199999928474426
5,125,0.29500001668930054
5,126,0.10100000351667404
5,127,0.1469999998807907
5,128,0.09300000220537186
5,129,0.17100000381469727
5,130,0.23000000417232513
5,131,0.22100001573562622
5,132,0.1990000158548355
5,133,0.16900001466274261
5,134,0.26500001549720764
5,135,0.25
5,136,0.1080000028014183
5,137,0.12000000476837158
5,138,0.20600001513957977
5,139,0.17400000989437103
5,140,0.1900000125169754
5,141,0.16700001060962677
5,142,0.20000000298023224
5,143,0.14800000190734863
5,144,0.18400001525878906
5,145,0.20500001311302185
5,146,0.2110000103712082
5,147,0.23200000822544098
5,148,0.09700000286102295
5,149,0.1550000011920929
5,150,0.19500000774860382
5,151,0.1080000028014183
5,152,0.25699999928474426
5,153,0.1860000044107437
5,154,0.1469999998807907
5,155,0.19300000369548798
5,156,0.08400000631809235
5,157,0.09700000286102295
5,158,0.1420000046491623
5,159,0.1340000033378601
5,160,0.2330000102519989
5,161,0.3150000274181366
5,162,0.24000000953674316
5,163,0.125
5,164,0.18300001323223114
5,165,0.2460000067949295
5,166,0.13700000941753387
5,167,0.20200000703334808
5,168,0.164000004529953
5,169,0.30900001525878906
5,170,0.3440000116825104
5,171,0.18000000715255737
5,172,0.09800000488758087
5,173,0.33400002121925354
5,174,0.281000018119812
5,175,0.22600001096725464
5,176,0.15700000524520874
5,177,0.14900000393390656
5,178,0.14400000870227814
5,179,0.12300000339746475
5,180,0.08100000023841858
5,181,0.1340000033378601
5,182,0.1730000078678131
5,183,0.2680000066757202
5,184,0.38600000739097595
5,185,0.2460000067949295
5,186,0.15300001204013824
5,187,0.2370000183582306
5,188,0.16500000655651093
5,189,0.13100001215934753
5,190,0.0990000069141388
5,191,0.29100000858306885
5,192,0.242000013589859
5,193,0.1770000010728836
5,194,0.23100000619888306
5,195,0.24800001084804535
5,196,0.24000000953674316
5,197,0.17400000989437103
5,198,0.16900001466274261
5,199,0.13100001215934753
5,200,0.24500000476837158
6,1,0.878000020980835
6,2,0.7850000262260437
6,3,0.893000066280365
6,4,0.9330000281333923
6,5,0.8420000672340393
6,6,0.8560000658035278
6,7,0.9080000519752502
6,8,0.8090000152587891
6,9,0.7700000405311584
6,10,0.8600000143051147
6,11,0.940000057220459
6,12,0.8850000500679016
6,13,0.8870000243186951
6,14,0.8440000414848328
6,15,0.8920000195503235
6,16,0.8880000710487366
6,17,0.7740000486373901
6,18,0.8240000605583191
6,19,0.9100000262260437
6,20,0.8820000290870667
6,21,0.8220000267028809
6,22,0.8190000653266907
6,23,0.8510000109672546
6,24,0.8820000290870667
6,25,0.8170000314712524
6,26,0.7790000438690186
6,27,0.7890000343322754
6,28,0.8740000128746033
6,29,0.8090000152587891
6,30,0.7600000500679016
6,31,0.8140000104904175
6,32,0.8550000190734863
6,33,0.9150000214576721
6,34,0.8460000157356262
6,35,0.9030000567436218
6,36,0.7610000371932983
6,37,0.9570000171661377
6,38,0.8890000581741333
6,39,0.7930000424385071
6,40,0.8030000329017639
6,41,0.7770000100135803
6,42,0.9150000214576721
6,43,0.8410000205039978
6,44,0.9070000648498535
6,45,0.8860000371932983
6,46,0.8570000529289246
6,47,0.8340000510215759
6,48,0.815000057220459
6,49,0.831000030040741
6,50,0.8100000619888306
6,51,0.9340000152587891
6,52,0.8390000462532043
6,53,0.8550000190734863
6,54,0.8290000557899475
6,55,0.8210000395774841
6,56,0.8210000395774841
6,57,0.9150000214576721
6,58,0.8090000152587891
6,59,0.893000066280365
6,60,0.8600000143051147
6,61,0.8270000219345093
6,62,0.8840000629425049
6,63,0.7880000472068787
6,64,0.7490000128746033
6,65,0.7950000166893005
6,66,0.8680000305175781
6,67,0.7590000629425049
6,68,0.8250000476837158
6,69,0.8290000557899475
6,70,0.7630000114440918
6,71,0.9520000219345093
6,72,0.8600000143051147
6,73,0.8640000224113464
6,74,0.8260000348091125
6,75,0.6860000491142273
6,76,0.8510000109672546
6,77,0.831000030040741
6,78,0.7870000600814819
6,79,0.8250000476837158
6,80,0.8480000495910645
6,81,0.800000011920929
6,82,0.76500004529953
