context_id,state,sample_id,theta_hat
1,1,60,0.13793103448275862
1,1,61,0.10526315789473684
1,1,62,0.1574279379157428
1,1,63,0.1444954128440367
1,1,64,0.11085450346420324
1,1,65,0.08040201005025126
1,1,66,0.16136363636363638
1,1,67,0.12293144208037825
1,1,68,0.13501144164759726
1,1,69,0.13926940639269406
1,1,70,0.11007025761124122
1,1,71,0.11316397228637413
1,1,72,0.10304449648711944
1,1,73,0.09501187648456057
1,1,74,0.14573991031390135
1,1,75,0.1471264367816092
1,1,76,0.17699115044247787
1,1,77,0.10829493087557604
1,1,78,0.13140311804008908
1,1,79,0.12780269058295965
1,1,80,0.09263657957244656
1,1,81,0.13176470588235295
1,1,82,0.11848341232227488
1,1,83,0.1368909512761021
1,1,84,0.09951456310679611
1,1,85,0.13752913752913754
1,1,86,0.11627906976744186
1,1,87,0.09930715935334873
1,1,88,0.1053864168618267
1,1,89,0.12354312354312354
1,1,90,0.10981308411214953
1,1,91,0.09722222222222222
1,1,92,0.1016548463356974
1,1,93,0.11600928074245939
1,1,94,0.0963302752293578
1,1,95,0.10123456790123457
1,1,96,0.10952380952380952
1,1,97,0.12045454545454545
1,1,98,0.12646370023419204
1,1,99,0.11883408071748879
1,1,100,0.1543778801843318
1,1,101,0.13615023474178403
1,1,102,0.1583710407239819
1,1,103,0.11502347417840375
1,1,104,0.10930232558139535
1,1,105,0.107981220657277
1,1,106,0.11963882618510158
1,1,107,0.13063063063063063
1,1,108,0.13333333333333333
1,1,109,0.1476510067114094
1,1,110,0.12993039443155452
1,1,111,0.12826603325415678
1,1,112,0.12933025404157045
1,1,113,0.13380281690140844
1,1,114,0.14849187935034802
1,1,115,0.11032863849765258
1,1,116,0.14482758620689656
1,1,117,0.12649164677804295
1,1,118,0.16079295154185022
1,1,119,0.13002364066193853
1,1,120,0.11835748792270531
1,1,121,0.1383219954648526
1,1,122,0.1182033096926714
1,1,123,0.12814645308924486
1,1,124,0.1383219954648526
1,1,125,0.1089588377723971
1,1,126,0.10304449648711944
1,1,127,0.09977324263038549
1,1,128,0.12643678160919541
1,1,129,0.10784313725490197
1,1,130,0.1111111111111111
1,1,131,0.13063063063063063
1,1,132,0.12356979405034325
1,1,133,0.1378504672897196
1,1,134,0.0798004987531172
1,1,135,0.0855106888361045
1,1,136,0.12984054669703873
1,1,137,0.11805555555555555
1,1,138,0.12984054669703873
1,1,139,0.14285714285714285
1,1,140,0.14192139737991266
1,1,141,0.11538461538461539
1,1,142,0.07598039215686274
1,1,143,0.15436241610738255
1,1,144,0.1262135922330097
1,1,145,0.09158415841584158
1,1,146,0.12971698113207547
1,1,147,0.10476190476190476
1,1,148,0.14883720930232558
1,1,149,0.12325581395348838
1,1,150,0.09200968523002422
1,1,151,0.11428571428571428
1,1,152,0.1313364055299539
1,1,153,0.12471131639722864
1,1,154,0.10238095238095238
1,1,155,0.11764705882352941
1,1,156,0.12093023255813953
1,1,157,0.11467889908256881
1,1,158,0.11347517730496454
1,1,159,0.1179245283018868
1,1,160,0.13394919168591224
1,1,161,0.09339407744874716
1,1,162,0.09879518072289156
1,1,163,0.10874704491725769
1,1,164,0.09263657957244656
1,1,165,0.10817307692307693
1,1,166,0.10648148148148148
1,1,167,0.10238095238095238
1,1,168,0.10739856801909307
1,1,169,0.11475409836065574
1,1,170,0.12045454545454545
1,1,171,0.12529002320185614
1,1,172,0.11032863849765258
1,1,173,0.13378684807256236
1,1,174,0.12354312354312354
1,1,175,0.07451923076923077
1,1,176,0.12471655328798185
1,1,177,0.11594202898550725
1,1,178,0.11342592592592593
1,1,179,0.08780487804878048
1,1,180,0.12646370023419204
1,1,181,0.1282051282051282
1,1,182,0.10978520286396182
1,1,183,0.10688836104513064
1,1,184,0.1444954128440367
1,1,185,0.11818181818181818
1,1,186,0.09069212410501193
1,1,187,0.11594202898550725
1,1,188,0.1252847380410023
1,1,189,0.13501144164759726
1,1,190,0.1261682242990654
1,1,191,0.12910798122065728
1,1,192,0.11926605504587157
1,1,193,0.1444954128440367
1,1,194,0.13411764705882354
1,1,195,0.11502347417840375
1,1,196,0.15246636771300448
1,1,197,0.1313364055299539
1,1,198,0.0951219512195122
1,1,199,0.08983451536643026
1,1,200,0.11946902654867257
2,0,1,0.902542372881356
2,0,2,0.9703389830508474
2,0,3,0.8971631205673759
2,0,4,0.9414225941422594
2,0,5,0.928
2,0,6,0.9206349206349206
2,0,7,0.9224489795918367
2,0,8,0.9407114624505929
2,0,9,0.9308755760368663
2,0,10,0.947136563876652
2,0,11,0.947136563876652
2,0,12,0.9344262295081968
2,0,13,0.95703125
2,0,14,0.9327731092436975
2,0,15,0.9416342412451362
2,0,16,0.9305019305019305
2,0,17,0.9416666666666667
2,0,18,0.9346938775510204
2,0,19,0.9191176470588235
2,0,20,0.92578125
2,0,21,0.9242424242424242
2,0,22,0.951417004048583
2,0,23,0.9626556016597511
2,0,24,0.940677966101695
2,0,25,0.9547325102880658
2,0,26,0.9325396825396826
2,0,27,0.9367088607594937
2,0,28,0.9209486166007905
2,0,29,0.9272030651340997
2,0,30,0.9344262295081968
2,0,31,0.9656652360515021
2,0,32,0.9285714285714286
2,0,33,0.9380165289256198
2,0,34,0.9341085271317829
2,0,35,0.941908713692946
2,0,36,0.9416342412451362
2,0,37,0.918918918918919
2,0,38,0.9427312775330396
2,0,39,0.9493670886075949
2,0,40,0.9262295081967213
2,0,41,0.9482071713147411
2,0,42,0.9156626506024096
2,0,43,0.9264069264069265
2,0,44,0.9218106995884774
2,0,45,0.951417004048583
2,0,46,0.9588477366255144
2,0,47,0.914396887159533
2,0,48,0.9330708661417323
2,0,49,0.9209486166007905
2,0,50,0.9365079365079365
2,0,51,0.9435483870967742
2,0,52,0.946058091286307
2,0,53,0.953125
2,0,54,0.9549180327868853
2,0,55,0.950207468879668
2,0,56,0.9177489177489178
2,0,57,0.9236363636363636
2,0,58,0.935361216730038
2,0,59,0.9531914893617022
2,0,60,0.9206349206349206
2,0,61,0.9446640316205533
2,0,62,0.9163498098859315
2,0,63,0.926829268292683
2,0,64,0.9209486166007905
2,0,65,0.9350180505415162
2,0,66,0.9308943089430894
2,0,67,0.9612068965517241
2,0,68,0.9221311475409836
2,0,69,0.9427312775330396
2,0,70,0.9227642276422764
2,0,71,0.9336099585062241
2,0,72,0.9533898305084746
2,0,73,0.932
2,0,74,0.9578059071729957
2,0,75,0.9206349206349206
2,0,76,0.9254901960784314
2,0,77,0.9457364341085271
2,0,78,0.946058091286307
2,0,79,0.912
2,0,80,0.9446808510638298
2,0,81,0.9700854700854701
2,0,82,0.9446640316205533
2,0,83,0.951417004048583
2,0,84,0.9113475177304965
2,0,85,0.9423076923076923
2,0,86,0.9346938775510204
2,0,87,0.9204545454545454
2,0,88,0.9402390438247012
2,0,89,0.9317269076305221
2,0,90,0.9181034482758621
2,0,91,0.9294605809128631
2,0,92,0.894927536231884
2,0,93,0.9411764705882353
2,0,94,0.9288537549407114
2,0,95,0.9407114624505929
2,0,96,0.9465020576131687
2,0,97,0.9386973180076629
2,0,98,0.944
2,0,99,0.9647577092511013
2,0,100,0.9418604651162791
2,0,101,0.9557522123893806
2,0,102,0.928
2,0,103,0.9224806201550387
2,0,104,0.9563492063492064
2,0,105,0.932806324110672
2,0,106,0.9603174603174603
2,0,107,0.9327731092436975
2,0,108,0.9277566539923955
2,0,109,0.9366515837104072
2,0,110,0.9159663865546218
2,0,111,0.9454545454545454
2,0,112,0.9285714285714286
2,0,113,0.930327868852459
2,0,114,0.9465020576131687
2,0,115,0.939622641509434
2,0,116,0.9266409266409267
2,0,117,0.953125
2,0,118,0.9473684210526315
2,0,119,0.9391634980988594
2,0,120,0.9465020576131687
2,0,121,0.935064935064935
2,0,122,0.9563492063492064
2,0,123,0.9180327868852459
2,0,124,0.9680365296803652
2,0,125,0.9404761904761905
2,0,126,0.9348837209302325
2,0,127,0.9132075471698113
2,0,128,0.9310344827586207
2,0,129,0.9510204081632653
2,0,130,0.9083665338645418
2,0,131,0.9411764705882353
2,0,132,0.9111111111111111
2,0,133,0.9407114624505929
2,0,134,0.9649805447470817
2,0,135,0.9264705882352942
2,0,136,0.9396551724137931
2,0,137,0.9282700421940928
2,0,138,0.9313304721030042
2,0,139,0.934156378600823
2,0,140,0.9109311740890689
2,0,141,0.944954128440367
2,0,142,0.9236363636363636
2,0,143,0.92578125
2,0,144,0.9397590361445783
2,0,145,0.9246031746031746
2,0,146,0.9352226720647774
2,0,147,0.9318181818181818
2,0,148,0.9363295880149812
2,0,149,0.9330708661417323
2,0,150,0.9467213114754098
2,0,151,0.9527896995708155
2,0,152,0.94
2,0,153,0.9395161290322581
2,0,154,0.9196787148594378
2,0,155,0.9508196721311475
2,0,156,0.9467213114754098
2,0,157,0.9563318777292577
2,0,158,0.9567099567099567
2,0,159,0.9444444444444444
2,0,160,0.91701244813278
2,0,161,0.9423868312757202
2,0,162,0.9424778761061947
2,0,163,0.9439655172413793
2,0,164,0.9617021276595744
2,0,165,0.9446494464944649
2,0,166,0.933852140077821
2,0,167,0.9487179487179487
2,0,168,0.9494163424124513
2,0,169,0.9385964912280702
2,0,170,0.9404761904761905
2,0,171,0.9291338582677166
2,0,172,0.9605263157894737
2,0,173,0.9465020576131687
2,0,174,0.9105691056910569
2,0,175,0.9467213114754098
2,0,176,0.9393939393939394
2,0,177,0.9487179487179487
2,0,178,0.9558232931726908
2,0,179,0.9149797570850202
2,0,180,0.9550561797752809
2,0,181,0.9411764705882353
2,0,182,0.928030303030303
2,0,183,0.9634146341463414
2,0,184,0.9506726457399103
2,0,185,0.9504132231404959
2,0,186,0.9559471365638766
2,0,187,0.934156378600823
2,0,188,0.9025270758122743
2,0,189,0.9458333333333333
2,0,190,0.9545454545454546
2,0,191,0.9518072289156626
2,0,192,0.9559471365638766
2,0,193,0.926829268292683
2,0,194,0.9295774647887324
2,0,195,0.9397590361445783
2,0,196,0.9066147859922179
2,0,197,0.9354838709677419
2,0,198,0.9377593360995851
2,0,199,0.9338842975206612
2,0,200,0.9016393442622951
2,1,1,0.7212041884816754
2,1,2,0.7002617801047121
2,1,3,0.6462395543175488
2,1,4,0.7043363994743759
2,1,5,0.6893333333333334
2,1,6,0.6885026737967914
2,1,7,0.7006622516556291
2,1,8,0.6813922356091031
2,1,9,0.7420178799489144
2,1,10,0.720569210866753
2,1,11,0.720569210866753
2,1,12,0.6984126984126984
2,1,13,0.6706989247311828
2,1,14,0.7073490813648294
2,1,15,0.6742934051144011
2,1,16,0.6747638326585695
2,1,17,0.7026315789473684
2,1,18,0.6966887417218544
2,1,19,0.6565934065934066
2,1,20,0.6814516129032258
2,1,21,0.6684782608695652
2,1,22,0.6865869853917662
2,1,23,0.69433465085639
2,1,24,0.7081151832460733
2,1,25,0.6935270805812418
2,1,26,0.6858288770053476
2,1,27,0.709043250327654
2,1,28,0.6880856760374833
2,1,29,0.6711772665764547
2,1,30,0.6970899470899471
2,1,31,0.7066492829204694
2,1,32,0.7086614173228346
2,1,33,0.7005277044854882
2,1,34,0.6752021563342318
2,1,35,0.7009222661396575
2,1,36,0.6742934051144011
2,1,37,0.6788124156545209
2,1,38,0.723156532988357
2,1,39,0.7051114023591087
2,1,40,0.701058201058201
2,1,41,0.6822429906542056
2,1,42,0.6964047936085219
2,1,43,0.7217165149544863
2,1,44,0.7040951122853368
2,1,45,0.6879150066401063
2,1,46,0.6922060766182299
2,1,47,0.6837146702557201
2,1,48,0.6823056300268097
2,1,49,0.6880856760374833
2,1,50,0.6844919786096256
2,1,51,0.6888297872340425
2,1,52,0.6982872200263505
2,1,53,0.6706989247311828
2,1,54,0.6917989417989417
2,1,55,0.6982872200263505
2,1,56,0.7243172951885566
2,1,57,0.6496551724137931
2,1,58,0.666214382632293
2,1,59,0.7071895424836602
2,1,60,0.6898395721925134
2,1,61,0.6800535475234271
2,1,62,0.6729986431478969
2,1,63,0.6962864721485411
2,1,64,0.6880856760374833
2,1,65,0.640387275242047
2,1,66,0.6962864721485411
2,1,67,0.7096354166666666
2,1,68,0.7023809523809523
2,1,69,0.7218628719275549
2,1,70,0.6976127320954907
2,1,71,0.7022397891963109
2,1,72,0.7054973821989529
2,1,73,0.6893333333333334
2,1,74,0.7024901703800787
2,1,75,0.6898395721925134
2,1,76,0.6818791946308724
2,1,77,0.6711590296495957
2,1,78,0.6982872200263505
2,1,79,0.696
2,1,80,0.7098039215686275
2,1,81,0.7036553524804178
2,1,82,0.678714859437751
2,1,83,0.6879150066401063
2,1,84,0.6420612813370473
2,1,85,0.668918918918919
2,1,86,0.6966887417218544
2,1,87,0.6698369565217391
2,1,88,0.684913217623498
2,1,89,0.6910785619174434
2,1,90,0.72265625
2,1,91,0.7048748353096179
2,1,92,0.6588397790055248
2,1,93,0.6778523489932886
2,1,94,0.6854082998661312
2,1,95,0.6813922356091031
2,1,96,0.6948480845442536
2,1,97,0.6684709066305818
2,1,98,0.6853333333333333
2,1,99,0.7153945666235446
2,1,100,0.6725067385444744
2,1,101,0.7209302325581395
2,1,102,0.6906666666666667
2,1,103,0.6792452830188679
2,1,104,0.6778074866310161
2,1,105,0.6827309236947792
2,1,106,0.6764705882352942
2,1,107,0.7073490813648294
2,1,108,0.6689280868385346
2,1,109,0.7342747111681643
2,1,110,0.7139107611548556
2,1,111,0.7333333333333333
2,1,112,0.7319587628865979
2,1,113,0.6997354497354498
2,1,114,0.6961690885072656
2,1,115,0.6598639455782312
2,1,116,0.6761133603238867
2,1,117,0.6720430107526881
2,1,118,0.7202072538860104
2,1,119,0.6648575305291723
2,1,120,0.6961690885072656
2,1,121,0.717815344603381
2,1,122,0.6764705882352942
2,1,123,0.7037037037037037
2,1,124,0.7285531370038413
2,1,125,0.6831550802139037
2,1,126,0.7439490445859872
2,1,127,0.6707482993197279
2,1,128,0.6711772665764547
2,1,129,0.6913907284768211
2,1,130,0.6955941255006676
2,1,131,0.6778523489932886
2,1,132,0.663013698630137
2,1,133,0.6813922356091031
2,1,134,0.6662180349932705
2,1,135,0.6538461538461539
2,1,136,0.71484375
2,1,137,0.7116644823066841
2,1,138,0.7170795306388527
2,1,139,0.7001321003963011
2,1,140,0.701195219123506
2,1,141,0.7365728900255755
2,1,142,0.6496551724137931
2,1,143,0.6814516129032258
2,1,144,0.6870838881491345
2,1,145,0.6871657754010695
2,1,146,0.6932270916334662
2,1,147,0.6657608695652174
2,1,148,0.6589358799454298
2,1,149,0.6823056300268097
2,1,150,0.6931216931216931
2,1,151,0.7105606258148631
2,1,152,0.6866666666666666
2,1,153,0.6901595744680851
2,1,154,0.6950732356857523
2,1,155,0.6931216931216931
2,1,156,0.6944444444444444
2,1,157,0.7159533073929961
2,1,158,0.7113133940182055
2,1,159,0.7397959183673469
2,1,160,0.7088274044795784
2,1,161,0.6974900924702774
2,1,162,0.7248062015503876
2,1,163,0.71484375
2,1,164,0.7045751633986929
2,1,165,0.6488340192043895
2,1,166,0.676985195154778
2,1,167,0.7101827676240209
2,1,168,0.6716016150740243
2,1,169,0.7227979274611399
2,1,170,0.6831550802139037
2,1,171,0.6823056300268097
2,1,172,0.716321243523316
2,1,173,0.6948480845442536
2,1,174,0.7029177718832891
2,1,175,0.6944444444444444
2,1,176,0.6630434782608695
2,1,177,0.7101827676240209
2,1,178,0.6830892143808256
2,1,179,0.699867197875166
2,1,180,0.6507503410641201
2,1,181,0.6778523489932886
2,1,182,0.6671195652173914
2,1,183,0.6856763925729443
2,1,184,0.7271557271557272
2,1,185,0.6952506596306068
2,1,186,0.7192755498059509
2,1,187,0.7001321003963011
2,1,188,0.6542185338865837
2,1,189,0.7013157894736842
2,1,190,0.65625
2,1,191,0.6844207723035952
2,1,192,0.7192755498059509
2,1,193,0.6962864721485411
2,1,194,0.6312849162011173
2,1,195,0.6884154460719041
2,1,196,0.6864064602960969
2,1,197,0.6914893617021277
2,1,198,0.7022397891963109
2,1,199,0.7018469656992085
2,1,200,0.7076719576719577
3,0,1,0.6153846153846154
3,0,2,0.67984934086629
3,0,3,0.6241007194244604
3,0,4,0.6429872495446266
3,0,5,0.6415441176470589
3,0,6,0.6277372262773723
3,0,7,0.672316384180791
3,0,8,0.6716417910447762
3,0,9,0.6320422535211268
3,0,10,0.5813148788927336
3,0,11,0.6938775510204082
3,0,12,0.6660412757973734
3,0,13,0.6573556797020484
3,0,14,0.6528028933092225
3,0,15,0.6300884955752213
3,0,16,0.6230088495575221
3,0,17,0.6741154562383612
3,0,18,0.6463195691202872
3,0,19,0.6527272727272727
3,0,20,0.6728971962616822
3,0,21,0.6313868613138686
3,0,22,0.6760299625468165
3,0,23,0.65625
3,0,24,0.6299638989169675
3,0,25,0.6220614828209765
3,0,26,0.6510791366906474
3,0,27,0.6546762589928058
3,0,28,0.6564195298372514
3,0,29,0.6185383244206774
3,0,30,0.6420664206642066
3,0,31,0.631484794275492
3,0,32,0.6752767527675276
3,0,33,0.6212389380530974
3,0,34,0.6225402504472272
3,0,35,0.6666666666666666
3,0,36,0.6600361663652803
3,0,37,0.6485507246376812
3,0,38,0.6063829787234043
3,0,39,0.6538461538461539
3,0,40,0.6165137614678899
3,0,41,0.6063829787234043
3,0,42,0.6740331491712708
3,0,43,0.6486486486486487
3,0,44,0.6467486818980668
3,0,45,0.6261180679785331
3,0,46,0.6358695652173914
3,0,47,0.6432532347504621
3,0,48,0.6538461538461539
3,0,49,0.6606498194945848
3,0,50,0.644524236983842
3,0,51,0.6978967495219885
3,0,52,0.631484794275492
3,0,53,0.6766355140186916
3,0,54,0.66
3,0,55,0.6779026217228464
3,0,56,0.6846011131725418
3,0,57,0.6185383244206774
3,0,58,0.667910447761194
3,0,59,0.645045045045045
3,0,60,0.6746765249537893
3,0,61,0.6779026217228464
3,0,62,0.6333938294010889
3,0,63,0.6402877697841727
3,0,64,0.6516007532956686
3,0,65,0.6760828625235404
3,0,66,0.6325088339222615
3,0,67,0.7015209125475285
3,0,68,0.6569872958257713
3,0,69,0.6540642722117203
3,0,70,0.644404332129964
3,0,71,0.6556169429097606
3,0,72,0.6601073345259392
3,0,73,0.644808743169399
3,0,74,0.6472727272727272
3,0,75,0.6075268817204301
3,0,76,0.6799242424242424
3,0,77,0.6345454545454545
3,0,78,0.6630434782608695
3,0,79,0.6153846153846154
3,0,80,0.6378378378378379
3,0,81,0.6735459662288931
3,0,82,0.674502712477396
3,0,83,0.6389891696750902
3,0,84,0.6635687732342007
3,0,85,0.6606170598911071
3,0,86,0.6294964028776978
3,0,87,0.7032136105860114
3,0,88,0.6864244741873805
3,0,89,0.6127886323268206
3,0,90,0.6617915904936015
3,0,91,0.7390438247011952
3,0,92,0.6401446654611211
3,0,93,0.6479400749063671
3,0,94,0.6243291592128801
3,0,95,0.6498194945848376
3,0,96,0.6486988847583643
3,0,97,0.6557377049180327
3,0,98,0.6286231884057971
3,0,99,0.6438848920863309
3,0,100,0.6716141001855288
3,0,101,0.6585365853658537
3,0,102,0.6481149012567325
3,0,103,0.6508226691042047
3,0,104,0.6181172291296625
3,0,105,0.6330935251798561
3,0,106,0.6349206349206349
3,0,107,0.6236749116607774
3,0,108,0.6648250460405156
3,0,109,0.5816326530612245
3,0,110,0.6509090909090909
3,0,111,0.6206896551724138
3,0,112,0.6038732394366197
3,0,113,0.644927536231884
3,0,114,0.6185383244206774
3,0,115,0.6447602131438721
3,0,116,0.6187050359712231
3,0,117,0.655367231638418
3,0,118,0.6884328358208955
3,0,119,0.6728624535315985
3,0,120,0.6592592592592592
3,0,121,0.6084656084656085
3,0,122,0.6459074733096085
3,0,123,0.6953271028037383
3,0,124,0.6329787234042553
3,0,125,0.6055846422338569
3,0,126,0.6476014760147601
3,0,127,0.5957066189624329
3,0,128,0.6350626118067979
3,0,129,0.6527272727272727
3,0,130,0.6428571428571429
3,0,131,0.71484375
3,0,132,0.6281138790035588
3,0,133,0.6841121495327103
3,0,134,0.6263345195729537
3,0,135,0.6467391304347826
3,0,136,0.6556169429097606
3,0,137,0.6514598540145985
3,0,138,0.6460980036297641
3,0,139,0.6666666666666666
3,0,140,0.6350877192982456
3,0,141,0.6489945155393053
3,0,142,0.6292335115864528
