context_id,sample_id,theta_state_0,theta_state_1,theta_state_2,theta_state_3
0,135,0.5622489959839357,0.054945054945054944,0.6136986301369863,0.09090909090909091
0,136,0.55,0.032171581769437,0.6443850267379679,0.07692307692307693
0,137,0.6179245283018868,0.03359173126614987,0.6623711340206185,0.0
0,138,0.6056338028169014,0.04960835509138381,0.6631853785900783,0.09523809523809523
0,139,0.6192468619246861,0.04851752021563342,0.5994623655913979,0.0
0,140,0.5603112840466926,0.05263157894736842,0.5994475138121547,0.05
0,141,0.5435684647302904,0.029490616621983913,0.6497326203208557,0.08333333333333333
0,142,0.5521235521235521,0.03581267217630854,0.6071428571428571,0.07142857142857142
0,143,0.616580310880829,0.056265984654731455,0.6964285714285714,0.08333333333333333
0,144,0.5265151515151515,0.061971830985915494,0.6095505617977528,0.12
0,145,0.4898785425101215,0.06043956043956044,0.6675824175824175,0.12
0,146,0.5882352941176471,0.047493403693931395,0.6552631578947369,0.1
0,147,0.5877551020408164,0.06318681318681318,0.6043956043956044,0.14814814814814814
0,148,0.556910569105691,0.03513513513513514,0.6297297297297297,0.07142857142857142
0,149,0.5341365461847389,0.03814713896457766,0.6385869565217391,0.125
0,150,0.5073529411764706,0.036414565826330535,0.6134453781512605,0.07142857142857142
0,151,0.5084745762711864,0.04057971014492753,0.5635838150289018,0.0
0,152,0.6140350877192983,0.0316622691292876,0.631578947368421,0.07692307692307693
0,153,0.5801886792452831,0.03896103896103896,0.6805194805194805,0.16666666666666666
0,154,0.4982078853046595,0.028169014084507043,0.6095505617977528,0.0
0,155,0.5475285171102662,0.05013927576601671,0.5988857938718662,0.05263157894736842
0,156,0.5617529880478087,0.043835616438356165,0.6147540983606558,0.1111111111111111
0,157,0.576271186440678,0.051490514905149054,0.6297297297297297,0.24
0,158,0.5690376569037657,0.04582210242587601,0.6344086021505376,0.05555555555555555
0,159,0.5054545454545455,0.036619718309859155,0.6084507042253521,0.13333333333333333
0,160,0.5843621399176955,0.06944444444444445,0.6055555555555555,0.32432432432432434
0,161,0.5373665480427047,0.03409090909090909,0.5694050991501416,0.14285714285714285
0,162,0.6494845360824743,0.04314720812182741,0.6810126582278481,0.0
0,163,0.5263157894736842,0.05337078651685393,0.6067415730337079,0.13636363636363635
0,164,0.5132075471698113,0.027624309392265192,0.6243093922651933,0.09090909090909091
0,165,0.5534351145038168,0.03591160220994475,0.5994475138121547,0.07142857142857142
0,166,0.42857142857142855,0.03611111111111111,0.6842105263157895,0.0
0,167,0.5683760683760684,0.0427807486631016,0.6453333333333333,0.058823529411764705
0,168,0.5075757575757576,0.03899721448467967,0.6277777777777778,0.17647058823529413
0,169,0.55,0.061452513966480445,0.5988857938718662,0.043478260869565216
0,170,0.531496062992126,0.05817174515235457,0.6270718232044199,0.08695652173913043
0,171,0.5316901408450704,0.045845272206303724,0.5673352435530086,0.1111111111111111
0,172,0.6157024793388429,0.06575342465753424,0.5917808219178082,0.14285714285714285
0,173,0.57847533632287,0.03412073490813648,0.6596858638743456,0.07142857142857142
0,174,0.638095238095238,0.04935064935064935,0.6502590673575129,0.0
0,175,0.5492424242424242,0.0676056338028169,0.5926966292134831,0.04
0,176,0.5083612040133779,0.02608695652173913,0.5578034682080925,0.1
0,177,0.5278810408921933,0.06515580736543909,0.5988700564971752,0.041666666666666664
0,178,0.5620437956204379,0.04815864022662889,0.5621468926553672,0.10526315789473684
0,179,0.5670995670995671,0.05630026809651475,0.6470588235294118,0.045454545454545456
0,180,0.6106870229007634,0.07344632768361582,0.5464788732394367,0.10344827586206896
0,181,0.5510204081632653,0.06301369863013699,0.6301369863013698,0.08
0,182,0.6972972972972973,0.05303030303030303,0.6742424242424242,0.08695652173913043
0,183,0.6330275229357798,0.047244094488188976,0.6387434554973822,0.05263157894736842
0,184,0.5243055555555556,0.0641399416909621,0.5597667638483965,0.15384615384615385
0,185,0.5458015267175572,0.07344632768361582,0.5971830985915493,0.10344827586206896
0,186,0.6042553191489362,0.051075268817204304,0.6193029490616622,0.05
0,187,0.5791666666666667,0.07397260273972603,0.6202185792349727,0.06896551724137931
0,188,0.6372093023255814,0.023255813953488372,0.6469072164948454,0.1
0,189,0.5539906103286385,0.04960835509138381,0.6927083333333334,0.05
0,190,0.6033755274261603,0.04838709677419355,0.6166219839142091,0.0
0,191,0.5377777777777778,0.05585106382978723,0.6781914893617021,0.08695652173913043
0,192,0.5454545454545454,0.03943661971830986,0.5774647887323944,0.06666666666666667
0,193,0.4921259842519685,0.08757062146892655,0.647887323943662,0.16216216216216217
0,194,0.4847560975609756,0.0364741641337386,0.5181818181818182,0.07692307692307693
0,195,0.6377952755905512,0.06685236768802229,0.5472222222222223,0.1111111111111111
0,196,0.6216216216216216,0.06684491978609626,0.6310160427807486,0.16666666666666666
0,197,0.528,0.03814713896457766,0.6403269754768393,0.125
0,198,0.6273584905660378,0.044270833333333336,0.6545454545454545,0.10526315789473684
0,199,0.5864978902953587,0.034759358288770054,0.6293333333333333,0.07142857142857142
1,0,0.5052083333333334,0.11313868613138686,0.2956204379562044,0.5441176470588235
1,1,0.5076530612244898,0.10622710622710622,0.27106227106227104,0.532258064516129
1,2,0.5555555555555556,0.10320284697508897,0.25357142857142856,0.5245901639344263
1,3,0.5733333333333334,0.11272727272727273,0.21818181818181817,0.5866666666666667
1,4,0.5628415300546448,0.08771929824561403,0.2807017543859649,0.609375
1,5,0.5618279569892473,0.11524163568773234,0.22388059701492538,0.6593406593406593
1,6,0.5555555555555556,0.15129151291512916,0.24723247232472326,0.5393258426966292
1,7,0.5209424083769634,0.09057971014492754,0.28,0.6417910447761194
1,8,0.5155440414507773,0.08487084870848709,0.2656826568265683,0.6805555555555556
1,9,0.575,0.11072664359861592,0.2847222222222222,0.5079365079365079
1,10,0.5628415300546448,0.06976744186046512,0.31561461794019935,0.34375
1,11,0.5445026178010471,0.11808118081180811,0.23247232472324722,0.5789473684210527
1,12,0.5589041095890411,0.11191335740072202,0.2644927536231884,0.6341463414634146
1,13,0.5677233429394812,0.13194444444444445,0.3194444444444444,0.5064935064935064
1,14,0.5542857142857143,0.12318840579710146,0.29818181818181816,0.6565656565656566
1,15,0.5126903553299492,0.09454545454545454,0.26545454545454544,0.5357142857142857
1,16,0.5211640211640212,0.10545454545454545,0.2846715328467153,0.6027397260273972
1,17,0.5089974293059126,0.13358778625954199,0.24521072796934865,0.6022727272727273
1,18,0.5148247978436657,0.13962264150943396,0.2803030303030303,0.63
1,19,0.5526315789473685,0.11895910780669144,0.29739776951672864,0.7333333333333333
1,20,0.4817708333333333,0.16334661354581673,0.264,0.6434782608695652
1,21,0.5,0.0683453237410072,0.25539568345323743,0.36666666666666664
1,22,0.5304568527918782,0.10943396226415095,0.21509433962264152,0.618421052631579
1,23,0.5052631578947369,0.09558823529411764,0.29411764705882354,0.6578947368421053
1,24,0.5706521739130435,0.1103202846975089,0.2526690391459075,0.5571428571428572
1,25,0.56282722513089,0.08710801393728224,0.2508710801393728,0.4318181818181818
1,26,0.5285359801488834,0.08394160583941605,0.22344322344322345,0.56
1,27,0.5689149560117303,0.18050541516245489,0.2996389891696751,0.5238095238095238
1,28,0.5266106442577031,0.12773722627737227,0.31386861313868614,0.631578947368421
1,29,0.5012345679012346,0.08955223880597014,0.24344569288389514,0.6
1,30,0.5770392749244713,0.16730038022813687,0.27756653992395436,0.6923076923076923
1,31,0.5025380710659898,0.125,0.2537878787878788,0.5769230769230769
1,32,0.5104712041884817,0.12452830188679245,0.2641509433962264,0.625
1,33,0.5037593984962406,0.12790697674418605,0.2248062015503876,0.611764705882353
1,34,0.6052631578947368,0.10702341137123746,0.3076923076923077,0.4666666666666667
1,35,0.6085626911314985,0.11301369863013698,0.3184931506849315,0.6292134831460674
1,36,0.5223463687150838,0.15129151291512916,0.3111111111111111,0.594059405940594
1,37,0.5726495726495726,0.1388888888888889,0.30313588850174217,0.4594594594594595
1,38,0.5822102425876011,0.10638297872340426,0.23487544483985764,0.5454545454545454
1,39,0.5306122448979592,0.07368421052631578,0.2711267605633803,0.46153846153846156
1,40,0.5240641711229946,0.11387900355871886,0.30604982206405695,0.5
1,41,0.5626666666666666,0.09712230215827339,0.24100719424460432,0.6086956521739131
1,42,0.522077922077922,0.10894941634241245,0.21875,0.7254901960784313
1,43,0.5273224043715847,0.13138686131386862,0.2956204379562044,0.5813953488372093
1,44,0.5335051546391752,0.08771929824561403,0.2746478873239437,0.4186046511627907
1,45,0.5098039215686274,0.08727272727272728,0.24452554744525548,0.4418604651162791
1,46,0.4758454106280193,0.13076923076923078,0.24324324324324326,0.4925373134328358
1,47,0.5645161290322581,0.0880281690140845,0.2605633802816901,0.5833333333333334
1,48,0.5062972292191436,0.10622710622710622,0.2647058823529412,0.5172413793103449
1,49,0.5709677419354838,0.14661654135338345,0.33458646616541354,0.7531645569620253
1,50,0.5561497326203209,0.13405797101449277,0.24727272727272728,0.5066666666666667
1,51,0.5289672544080605,0.09926470588235294,0.23161764705882354,0.5423728813559322
1,52,0.5492957746478874,0.12056737588652482,0.30851063829787234,0.5802469135802469
1,53,0.5098522167487685,0.10606060606060606,0.2196969696969697,0.5757575757575758
1,54,0.47277227722772275,0.12598425196850394,0.24803149606299213,0.6363636363636364
1,55,0.5169712793733682,0.07011070110701106,0.2693726937269373,0.7466666666666667
1,56,0.5086848635235732,0.10181818181818182,0.2545454545454545,0.40425531914893614
1,57,0.5482954545454546,0.09191176470588236,0.2915129151291513,0.7619047619047619
1,58,0.5538057742782152,0.09252669039145907,0.2491103202846975,0.543859649122807
1,59,0.6163522012578616,0.09508196721311475,0.35737704918032787,0.5972222222222222
1,60,0.5489690721649485,0.08992805755395683,0.23465703971119134,0.5614035087719298
1,61,0.5287958115183246,0.08070175438596491,0.29225352112676056,0.5306122448979592
1,62,0.491183879093199,0.16796875,0.23828125,0.5274725274725275
1,63,0.5447570332480819,0.1111111111111111,0.2111111111111111,0.5652173913043478
1,64,0.5238095238095238,0.13043478260869565,0.286231884057971,0.4857142857142857
1,65,0.5480225988700564,0.1366906474820144,0.302158273381295,0.5777777777777777
1,66,0.5397260273972603,0.11149825783972125,0.3146853146853147,0.4838709677419355
1,67,0.4867469879518072,0.10526315789473684,0.24060150375939848,0.4716981132075472
1,68,0.5420054200542005,0.14068441064638784,0.24334600760456274,0.6476190476190476
1,69,0.5102564102564102,0.13358778625954199,0.24045801526717558,0.5930232558139535
1,70,0.5730337078651685,0.11188811188811189,0.2867132867132867,0.5555555555555556
1,71,0.49746192893401014,0.08759124087591241,0.28832116788321166,0.5862068965517241
1,72,0.5013623978201635,0.12962962962962962,0.31970260223048325,0.6276595744680851
1,73,0.5234375,0.08992805755395683,0.2779783393501805,0.5901639344262295
1,74,0.47745358090185674,0.16988416988416988,0.3088803088803089,0.580952380952381
1,75,0.56353591160221,0.11070110701107011,0.24814814814814815,0.6907216494845361
1,76,0.5714285714285714,0.0958904109589041,0.2876712328767123,0.46153846153846156
1,77,0.5420054200542005,0.12411347517730496,0.2907801418439716,0.47761194029850745
1,78,0.4823529411764706,0.0946969696969697,0.22727272727272727,0.46808510638297873
1,79,0.4503311258278146,0.09274193548387097,0.1774193548387097,0.5490196078431373
1,80,0.513715710723192,0.07692307692307693,0.2454212454212454,0.6037735849056604
1,81,0.5378378378378378,0.14338235294117646,0.2693726937269373,0.5517241379310345
1,82,0.5370370370370371,0.10638297872340426,0.2801418439716312,0.4827586206896552
1,83,0.5447368421052632,0.12359550561797752,0.22846441947565543,0.6162790697674418
1,84,0.5698924731182796,0.10839160839160839,0.26223776223776224,0.44642857142857145
1,85,0.45813953488372094,0.08914728682170543,0.2364341085271318,0.5740740740740741
1,86,0.4867469879518072,0.1062992125984252,0.20866141732283464,0.6493506493506493
1,87,0.4902439024390244,0.10902255639097744,0.24436090225563908,0.5
1,88,0.5,0.08759124087591241,0.2564102564102564,0.4666666666666667
1,89,0.6183431952662722,0.1054421768707483,0.2925170068027211,0.581081081081081
1,90,0.5269922879177378,0.11721611721611722,0.25274725274725274,0.5076923076923077
1,91,0.5578034682080925,0.12598425196850394,0.2440944881889764,0.7808219178082192
1,92,0.5386666666666666,0.09929078014184398,0.2846975088967972,0.5483870967741935
1,93,0.5830903790087464,0.11186440677966102,0.3231292517006803,0.5147058823529411
1,94,0.5546448087431693,0.08873720136518772,0.3082191780821918,0.46938775510204084
1,95,0.4868421052631579,0.16104868913857678,0.3082706766917293,0.5057471264367817
1,96,0.5870786516853933,0.1417910447761194,0.2209737827715356,0.6605504587155964
1,97,0.5934065934065934,0.07560137457044673,0.25773195876288657,0.5925925925925926
1,98,0.5115681233933161,0.09420289855072464,0.27898550724637683,0.559322033898305
1,99,0.55625,0.11702127659574468,0.3701067615658363,0.717948717948718
1,100,0.5361930294906166,0.12,0.2727272727272727,0.5714285714285714
1,101,0.4738095238095238,0.08949416342412451,0.22957198443579765,0.6515151515151515
1,102,0.5864022662889519,0.13333333333333333,0.2746478873239437,0.5128205128205128
1,103,0.5445026178010471,0.10431654676258993,0.2527075812274368,0.5396825396825397
1,104,0.535064935064935,0.11397058823529412,0.24354243542435425,0.5694444444444444
1,105,0.4714285714285714,0.11787072243346007,0.2480916030534351,0.43636363636363634
1,106,0.5310880829015544,0.11567164179104478,0.23880597014925373,0.6025641025641025
1,107,0.5714285714285714,0.127208480565371,0.26501766784452296,0.4857142857142857
1,108,0.5771428571428572,0.11301369863013698,0.3082191780821918,0.5
1,109,0.554016620498615,0.10357142857142858,0.2867383512544803,0.6375
1,110,0.5878787878787879,0.12811387900355872,0.31316725978647686,0.6666666666666666
1,111,0.4539170506912442,0.06766917293233082,0.2593984962406015,0.47058823529411764
1,112,0.49759615384615385,0.06521739130434782,0.2509090909090909,0.45454545454545453
1,113,0.5098522167487685,0.07720588235294118,0.23897058823529413,0.58
1,114,0.5277044854881267,0.10256410256410256,0.26838235294117646,0.6447368421052632
1,115,0.4681372549019608,0.13953488372093023,0.2596899224806202,0.5263157894736842
1,116,0.5053763440860215,0.1111111111111111,0.3048327137546468,0.6741573033707865
1,117,0.6479750778816199,0.12027491408934708,0.28620689655172415,0.6428571428571429
1,118,0.5138888888888888,0.12455516014234876,0.3416370106761566,0.5512820512820513
1,119,0.5420054200542005,0.15613382899628253,0.2574626865671642,0.5638297872340425
1,120,0.576271186440678,0.10144927536231885,0.26181818181818184,0.7052631578947368
1,121,0.5806451612903226,0.12110726643598616,0.31833910034602075,0.5679012345679012
1,122,0.4628297362110312,0.0933852140077821,0.25,0.6714285714285714
1,123,0.5386819484240688,0.09712230215827339,0.3249097472924188,0.71875
1,124,0.5,0.15289256198347106,0.2066115702479339,0.7196969696969697
1,125,0.5,0.1037037037037037,0.25925925925925924,0.5333333333333333
1,126,0.5215189873417722,0.10740740740740741,0.23703703703703705,0.5538461538461539
1,127,0.5340314136125655,0.11636363636363636,0.2581818181818182,0.5294117647058824
1,128,0.5467032967032966,0.09473684210526316,0.30526315789473685,0.5909090909090909
1,129,0.5848484848484848,0.11683848797250859,0.3402061855670103,0.6136363636363636
1,130,0.5063613231552163,0.12087912087912088,0.27106227106227104,0.45901639344262296
1,131,0.5498489425981873,0.13620071684587814,0.3489208633093525,0.6607142857142857
1,132,0.5418848167539267,0.11827956989247312,0.25806451612903225,0.45
1,133,0.5609756097560976,0.11805555555555555,0.28125,0.38181818181818183
1,134,0.5253807106598984,0.1259259259259259,0.23703703703703705,0.48484848484848486
1,135,0.4914004914004914,0.11278195488721804,0.2490566037735849,0.5161290322580645
1,136,0.5189873417721519,0.10606060606060606,0.22348484848484848,0.6363636363636364
1,137,0.5162162162162162,0.13553113553113552,0.304029304029304,0.5595238095238095
1,138,0.5239294710327456,0.09818181818181818,0.24452554744525548,0.5
1,139,0.5685131195335277,0.13167259786476868,0.30604982206405695,0.6105263157894737
1,140,0.48157248157248156,0.10727969348659004,0.24904214559386972,0.6056338028169014
1,141,0.5027932960893855,0.15503875968992248,0.3035019455252918,0.6929133858267716
1,142,0.5175,0.10989010989010989,0.2426470588235294,0.45454545454545453
1,143,0.5412087912087912,0.14925373134328357,0.26492537313432835,0.6
1,144,0.4847715736040609,0.11026615969581749,0.2737642585551331,0.6375
1,145,0.48,0.10266159695817491,0.27099236641221375,0.6533333333333333
1,146,0.4682352941176471,0.09398496240601503,0.2556390977443609,0.4186046511627907
1,147,0.5509641873278237,0.16176470588235295,0.2647058823529412,0.5268817204301075
1,148,0.5660377358490566,0.10283687943262411,0.2553191489361702,0.5538461538461539
1,149,0.49385749385749383,0.0931899641577061,0.27956989247311825,0.2571428571428571
1,150,0.5572916666666666,0.08243727598566308,0.23655913978494625,0.603448275862069
1,151,0.44254278728606355,0.125,0.3155893536121673,0.484375
1,152,0.6101694915254238,0.10580204778156997,0.2636986301369863,0.4918032786885246
1,153,0.5644699140401146,0.10996563573883161,0.32413793103448274,0.5428571428571428
1,154,0.5189873417721519,0.0989010989010989,0.2490842490842491,0.5423728813559322
1,155,0.5364583333333334,0.11678832116788321,0.2490842490842491,0.5507246376811594
1,156,0.5491803278688525,0.12,0.2690909090909091,0.6071428571428571
1,157,0.5423280423280423,0.10357142857142858,0.2714285714285714,0.532258064516129
1,158,0.5234375,0.08098591549295775,0.29225352112676056,0.5208333333333334
1,159,0.5842696629213483,0.11764705882352941,0.28125,0.4925373134328358
1,160,0.5439093484419264,0.12267657992565056,0.2899628252788104,0.6972477064220184
1,161,0.5543478260869565,0.07942238267148015,0.2644927536231884,0.7215189873417721
1,162,0.5736196319018405,0.1474820143884892,0.3273381294964029,0.652542372881356
1,163,0.5663956639566395,0.11956521739130435,0.2463768115942029,0.5822784810126582
1,164,0.5975609756097561,0.11498257839721254,0.3170731707317073,0.6632653061224489
1,165,0.5525606469002695,0.13307984790874525,0.22053231939163498,0.6601941747572816
